,subject,bvp,time,time_elapsed
7316,0,18.29,08:53:43.125000,114.3125
7317,0,19.03,08:53:43.140625,114.328125
7318,0,20.86,08:53:43.156250,114.34375
7319,0,23.16,08:53:43.171875,114.359375
7320,0,25.02,08:53:43.187500,114.375
7321,0,25.63,08:53:43.203125,114.390625
7322,0,24.58,08:53:43.218750,114.40625
7323,0,22.04,08:53:43.234375,114.421875
7324,0,18.52,08:53:43.250000,114.4375
7325,0,14.63,08:53:43.265625,114.453125
7326,0,10.74,08:53:43.281250,114.46875
7327,0,6.89,08:53:43.296875,114.484375
7328,0,2.95,08:53:43.312500,114.5
7329,0,-1.16,08:53:43.328125,114.515625
7330,0,-5.36,08:53:43.343750,114.53125
7331,0,-9.42,08:53:43.359375,114.546875
7332,0,-13.1,08:53:43.375000,114.5625
7333,0,-16.41,08:53:43.390625,114.578125
7334,0,-19.72,08:53:43.406250,114.59375
7335,0,-23.57,08:53:43.421875,114.609375
7336,0,-28.47,08:53:43.437500,114.625
7337,0,-34.49,08:53:43.453125,114.640625
7338,0,-41.05,08:53:43.468750,114.65625
7339,0,-46.89,08:53:43.484375,114.671875
7340,0,-50.42,08:53:43.500000,114.6875
7341,0,-50.22,08:53:43.515625,114.703125
7342,0,-45.52,08:53:43.531250,114.71875
7343,0,-36.63,08:53:43.546875,114.734375
7344,0,-24.83,08:53:43.562500,114.75
7345,0,-11.95,08:53:43.578125,114.765625
7346,0,0.11,08:53:43.593750,114.78125
7347,0,10.04,08:53:43.609375,114.796875
7348,0,17.26,08:53:43.625000,114.8125
7349,0,21.9,08:53:43.640625,114.828125
7350,0,24.44,08:53:43.656250,114.84375
7351,0,25.41,08:53:43.671875,114.859375
7352,0,25.18,08:53:43.687500,114.875
7353,0,23.96,08:53:43.703125,114.890625
7354,0,22.01,08:53:43.718750,114.90625
7355,0,19.66,08:53:43.734375,114.921875
7356,0,17.42,08:53:43.750000,114.9375
7357,0,15.8,08:53:43.765625,114.953125
7358,0,15.19,08:53:43.781250,114.96875
7359,0,15.62,08:53:43.796875,114.984375
7360,0,16.78,08:53:43.812500,115.0
7361,0,18.16,08:53:43.828125,115.015625
7362,0,19.16,08:53:43.843750,115.03125
7363,0,19.33,08:53:43.859375,115.046875
7364,0,18.49,08:53:43.875000,115.0625
7365,0,16.7,08:53:43.890625,115.078125
7366,0,14.14,08:53:43.906250,115.09375
7367,0,11.03,08:53:43.921875,115.109375
7368,0,7.5,08:53:43.937500,115.125
7369,0,3.64,08:53:43.953125,115.140625
7370,0,-0.46,08:53:43.968750,115.15625
7371,0,-4.63,08:53:43.984375,115.171875
7372,0,-8.67,08:53:44,115.1875
7373,0,-12.42,08:53:44.015625,115.203125
7374,0,-15.91,08:53:44.031250,115.21875
7375,0,-19.43,08:53:44.046875,115.234375
7376,0,-23.47,08:53:44.062500,115.25
7377,0,-28.44,08:53:44.078125,115.265625
7378,0,-34.36,08:53:44.093750,115.28125
7379,0,-40.63,08:53:44.109375,115.296875
7380,0,-46.01,08:53:44.125000,115.3125
7381,0,-49.0,08:53:44.140625,115.328125
7382,0,-48.35,08:53:44.156250,115.34375
7383,0,-43.47,08:53:44.171875,115.359375
7384,0,-34.78,08:53:44.187500,115.375
7385,0,-23.5,08:53:44.203125,115.390625
7386,0,-11.31,08:53:44.218750,115.40625
7387,0,0.22,08:53:44.234375,115.421875
7388,0,9.93,08:53:44.250000,115.4375
7389,0,17.29,08:53:44.265625,115.453125
7390,0,22.26,08:53:44.281250,115.46875
7391,0,25.12,08:53:44.296875,115.484375
7392,0,26.25,08:53:44.312500,115.5
7393,0,26.03,08:53:44.328125,115.515625
7394,0,24.88,08:53:44.343750,115.53125
7395,0,23.2,08:53:44.359375,115.546875
7396,0,21.47,08:53:44.375000,115.5625
7397,0,20.04,08:53:44.390625,115.578125
7398,0,19.15,08:53:44.406250,115.59375
7399,0,18.83,08:53:44.421875,115.609375
7400,0,18.94,08:53:44.437500,115.625
7401,0,19.31,08:53:44.453125,115.640625
7402,0,19.74,08:53:44.468750,115.65625
7403,0,20.12,08:53:44.484375,115.671875
7404,0,20.36,08:53:44.500000,115.6875
7405,0,20.33,08:53:44.515625,115.703125
7406,0,19.84,08:53:44.531250,115.71875
7407,0,18.64,08:53:44.546875,115.734375
7408,0,16.55,08:53:44.562500,115.75
7409,0,13.5,08:53:44.578125,115.765625
7410,0,9.63,08:53:44.593750,115.78125
7411,0,5.21,08:53:44.609375,115.796875
7412,0,0.64,08:53:44.625000,115.8125
7413,0,-3.76,08:53:44.640625,115.828125
7414,0,-7.76,08:53:44.656250,115.84375
7415,0,-11.32,08:53:44.671875,115.859375
7416,0,-14.63,08:53:44.687500,115.875
7417,0,-18.0,08:53:44.703125,115.890625
7418,0,-21.84,08:53:44.718750,115.90625
7419,0,-26.44,08:53:44.734375,115.921875
7420,0,-31.74,08:53:44.750000,115.9375
7421,0,-37.26,08:53:44.765625,115.953125
7422,0,-42.02,08:53:44.781250,115.96875
7423,0,-44.82,08:53:44.796875,115.984375
7424,0,-44.56,08:53:44.812500,116.0
7425,0,-40.64,08:53:44.828125,116.015625
7426,0,-33.16,08:53:44.843750,116.03125
7427,0,-23.02,08:53:44.859375,116.046875
7428,0,-11.61,08:53:44.875000,116.0625
7429,0,-0.43,08:53:44.890625,116.078125
7430,0,9.3,08:53:44.906250,116.09375
7431,0,16.92,08:53:44.921875,116.109375
7432,0,22.3,08:53:44.937500,116.125
7433,0,25.65,08:53:44.953125,116.140625
7434,0,27.31,08:53:44.968750,116.15625
7435,0,27.53,08:53:44.984375,116.171875
7436,0,26.53,08:53:45,116.1875
7437,0,24.66,08:53:45.015625,116.203125
7438,0,22.4,08:53:45.031250,116.21875
7439,0,20.42,08:53:45.046875,116.234375
7440,0,19.3,08:53:45.062500,116.25
7441,0,19.36,08:53:45.078125,116.265625
7442,0,20.41,08:53:45.093750,116.28125
7443,0,21.9,08:53:45.109375,116.296875
7444,0,23.13,08:53:45.125000,116.3125
7445,0,23.58,08:53:45.140625,116.328125
7446,0,23.1,08:53:45.156250,116.34375
7447,0,21.9,08:53:45.171875,116.359375
7448,0,20.34,08:53:45.187500,116.375
7449,0,18.65,08:53:45.203125,116.390625
7450,0,16.81,08:53:45.218750,116.40625
7451,0,14.62,08:53:45.234375,116.421875
7452,0,11.81,08:53:45.250000,116.4375
7453,0,8.31,08:53:45.265625,116.453125
7454,0,4.3,08:53:45.281250,116.46875
7455,0,0.19,08:53:45.296875,116.484375
7456,0,-3.62,08:53:45.312500,116.5
7457,0,-6.92,08:53:45.328125,116.515625
7458,0,-9.79,08:53:45.343750,116.53125
7459,0,-12.54,08:53:45.359375,116.546875
7460,0,-15.64,08:53:45.375000,116.5625
7461,0,-19.44,08:53:45.390625,116.578125
7462,0,-24.13,08:53:45.406250,116.59375
7463,0,-29.64,08:53:45.421875,116.609375
7464,0,-35.61,08:53:45.437500,116.625
7465,0,-41.38,08:53:45.453125,116.640625
7466,0,-46.03,08:53:45.468750,116.65625
7467,0,-48.49,08:53:45.484375,116.671875
7468,0,-47.86,08:53:45.500000,116.6875
7469,0,-43.62,08:53:45.515625,116.703125
7470,0,-35.99,08:53:45.531250,116.71875
7471,0,-25.89,08:53:45.546875,116.734375
7472,0,-14.69,08:53:45.562500,116.75
7473,0,-3.84,08:53:45.578125,116.765625
7474,0,5.58,08:53:45.593750,116.78125
7475,0,13.04,08:53:45.609375,116.796875
7476,0,18.52,08:53:45.625000,116.8125
7477,0,22.28,08:53:45.640625,116.828125
7478,0,24.6,08:53:45.656250,116.84375
7479,0,25.64,08:53:45.671875,116.859375
7480,0,25.53,08:53:45.687500,116.875
7481,0,24.45,08:53:45.703125,116.890625
7482,0,22.78,08:53:45.718750,116.90625
7483,0,21.05,08:53:45.734375,116.921875
7484,0,19.82,08:53:45.750000,116.9375
7485,0,19.43,08:53:45.765625,116.953125
7486,0,19.94,08:53:45.781250,116.96875
7487,0,21.09,08:53:45.796875,116.984375
7488,0,22.49,08:53:45.812500,117.0
7489,0,23.73,08:53:45.828125,117.015625
7490,0,24.5,08:53:45.843750,117.03125
7491,0,24.64,08:53:45.859375,117.046875
7492,0,24.12,08:53:45.875000,117.0625
7493,0,22.99,08:53:45.890625,117.078125
7494,0,21.38,08:53:45.906250,117.09375
7495,0,19.37,08:53:45.921875,117.109375
7496,0,17.08,08:53:45.937500,117.125
7497,0,14.5,08:53:45.953125,117.140625
7498,0,11.59,08:53:45.968750,117.15625
7499,0,8.29,08:53:45.984375,117.171875
7500,0,4.62,08:53:46,117.1875
7501,0,0.76,08:53:46.015625,117.203125
7502,0,-2.99,08:53:46.031250,117.21875
7503,0,-6.33,08:53:46.046875,117.234375
7504,0,-9.11,08:53:46.062500,117.25
7505,0,-11.43,08:53:46.078125,117.265625
7506,0,-13.62,08:53:46.093750,117.28125
7507,0,-16.04,08:53:46.109375,117.296875
7508,0,-19.03,08:53:46.125000,117.3125
7509,0,-22.77,08:53:46.140625,117.328125
7510,0,-27.24,08:53:46.156250,117.34375
7511,0,-32.29,08:53:46.171875,117.359375
7512,0,-37.54,08:53:46.187500,117.375
7513,0,-42.34,08:53:46.203125,117.390625
7514,0,-45.84,08:53:46.218750,117.40625
7515,0,-47.07,08:53:46.234375,117.421875
7516,0,-45.25,08:53:46.250000,117.4375
7517,0,-40.08,08:53:46.265625,117.453125
7518,0,-31.92,08:53:46.281250,117.46875
7519,0,-21.76,08:53:46.296875,117.484375
7520,0,-10.94,08:53:46.312500,117.5
7521,0,-0.76,08:53:46.328125,117.515625
7522,0,7.86,08:53:46.343750,117.53125
7523,0,14.53,08:53:46.359375,117.546875
7524,0,19.24,08:53:46.375000,117.5625
7525,0,22.21,08:53:46.390625,117.578125
7526,0,23.64,08:53:46.406250,117.59375
7527,0,23.67,08:53:46.421875,117.609375
7528,0,22.56,08:53:46.437500,117.625
7529,0,20.72,08:53:46.453125,117.640625
7530,0,18.75,08:53:46.468750,117.65625
7531,0,17.27,08:53:46.484375,117.671875
7532,0,16.74,08:53:46.500000,117.6875
7533,0,17.25,08:53:46.515625,117.703125
7534,0,18.52,08:53:46.531250,117.71875
7535,0,20.04,08:53:46.546875,117.734375
7536,0,21.24,08:53:46.562500,117.75
7537,0,21.72,08:53:46.578125,117.765625
7538,0,21.39,08:53:46.593750,117.78125
7539,0,20.37,08:53:46.609375,117.796875
7540,0,18.95,08:53:46.625000,117.8125
7541,0,17.4,08:53:46.640625,117.828125
7542,0,15.91,08:53:46.656250,117.84375
7543,0,14.41,08:53:46.671875,117.859375
7544,0,12.73,08:53:46.687500,117.875
7545,0,10.62,08:53:46.703125,117.890625
7546,0,7.93,08:53:46.718750,117.90625
7547,0,4.69,08:53:46.734375,117.921875
7548,0,1.14,08:53:46.750000,117.9375
7549,0,-2.38,08:53:46.765625,117.953125
7550,0,-5.59,08:53:46.781250,117.96875
7551,0,-8.36,08:53:46.796875,117.984375
7552,0,-10.75,08:53:46.812500,118.0
7553,0,-13.01,08:53:46.828125,118.015625
7554,0,-15.47,08:53:46.843750,118.03125
7555,0,-18.53,08:53:46.859375,118.046875
7556,0,-22.47,08:53:46.875000,118.0625
7557,0,-27.32,08:53:46.890625,118.078125
7558,0,-32.69,08:53:46.906250,118.09375
7559,0,-37.75,08:53:46.921875,118.109375
7560,0,-41.37,08:53:46.937500,118.125
7561,0,-42.45,08:53:46.953125,118.140625
7562,0,-40.28,08:53:46.968750,118.15625
7563,0,-34.79,08:53:46.984375,118.171875
7564,0,-26.68,08:53:47,118.1875
7565,0,-17.09,08:53:47.015625,118.203125
7566,0,-7.34,08:53:47.031250,118.21875
7567,0,1.51,08:53:47.046875,118.234375
7568,0,8.79,08:53:47.062500,118.25
7569,0,14.26,08:53:47.078125,118.265625
7570,0,17.96,08:53:47.093750,118.28125
7571,0,20.07,08:53:47.109375,118.296875
7572,0,20.75,08:53:47.125000,118.3125
7573,0,20.17,08:53:47.140625,118.328125
7574,0,18.62,08:53:47.156250,118.34375
7575,0,16.5,08:53:47.171875,118.359375
7576,0,14.38,08:53:47.187500,118.375
7577,0,12.79,08:53:47.203125,118.390625
7578,0,12.07,08:53:47.218750,118.40625
7579,0,12.19,08:53:47.234375,118.421875
7580,0,12.84,08:53:47.250000,118.4375
7581,0,13.55,08:53:47.265625,118.453125
7582,0,14.0,08:53:47.281250,118.46875
7583,0,14.06,08:53:47.296875,118.484375
7584,0,13.82,08:53:47.312500,118.5
7585,0,13.38,08:53:47.328125,118.515625
7586,0,12.73,08:53:47.343750,118.53125
7587,0,11.69,08:53:47.359375,118.546875
7588,0,10.04,08:53:47.375000,118.5625
7589,0,7.66,08:53:47.390625,118.578125
7590,0,4.61,08:53:47.406250,118.59375
7591,0,1.15,08:53:47.421875,118.609375
7592,0,-2.41,08:53:47.437500,118.625
7593,0,-5.84,08:53:47.453125,118.640625
7594,0,-8.99,08:53:47.468750,118.65625
7595,0,-11.86,08:53:47.484375,118.671875
7596,0,-14.52,08:53:47.500000,118.6875
7597,0,-17.17,08:53:47.515625,118.703125
7598,0,-20.1,08:53:47.531250,118.71875
7599,0,-23.61,08:53:47.546875,118.734375
7600,0,-27.89,08:53:47.562500,118.75
7601,0,-32.74,08:53:47.578125,118.765625
7602,0,-37.46,08:53:47.593750,118.78125
7603,0,-40.95,08:53:47.609375,118.796875
7604,0,-42.0,08:53:47.625000,118.8125
7605,0,-39.73,08:53:47.640625,118.828125
7606,0,-34.01,08:53:47.656250,118.84375
7607,0,-25.48,08:53:47.671875,118.859375
7608,0,-15.42,08:53:47.687500,118.875
7609,0,-5.25,08:53:47.703125,118.890625
7610,0,3.85,08:53:47.718750,118.90625
7611,0,11.17,08:53:47.734375,118.921875
7612,0,16.47,08:53:47.750000,118.9375
7613,0,19.84,08:53:47.765625,118.953125
7614,0,21.42,08:53:47.781250,118.96875
7615,0,21.42,08:53:47.796875,118.984375
7616,0,20.06,08:53:47.812500,119.0
7617,0,17.72,08:53:47.828125,119.015625
7618,0,14.94,08:53:47.843750,119.03125
7619,0,12.33,08:53:47.859375,119.046875
7620,0,10.41,08:53:47.875000,119.0625
7621,0,9.48,08:53:47.890625,119.078125
7622,0,9.51,08:53:47.906250,119.09375
7623,0,10.25,08:53:47.921875,119.109375
7624,0,11.34,08:53:47.937500,119.125
7625,0,12.41,08:53:47.953125,119.140625
7626,0,13.12,08:53:47.968750,119.15625
7627,0,13.22,08:53:47.984375,119.171875
7628,0,12.45,08:53:48,119.1875
7629,0,10.7,08:53:48.015625,119.203125
7630,0,7.98,08:53:48.031250,119.21875
7631,0,4.51,08:53:48.046875,119.234375
7632,0,0.67,08:53:48.062500,119.25
7633,0,-3.12,08:53:48.078125,119.265625
7634,0,-6.6,08:53:48.093750,119.28125
7635,0,-9.74,08:53:48.109375,119.296875
7636,0,-12.74,08:53:48.125000,119.3125
7637,0,-15.94,08:53:48.140625,119.328125
7638,0,-19.68,08:53:48.156250,119.34375
7639,0,-24.17,08:53:48.171875,119.359375
7640,0,-29.45,08:53:48.187500,119.375
7641,0,-35.28,08:53:48.203125,119.390625
7642,0,-41.05,08:53:48.218750,119.40625
7643,0,-45.86,08:53:48.234375,119.421875
7644,0,-48.54,08:53:48.250000,119.4375
7645,0,-48.0,08:53:48.265625,119.453125
7646,0,-43.67,08:53:48.281250,119.46875
7647,0,-35.73,08:53:48.296875,119.484375
7648,0,-25.23,08:53:48.312500,119.5
7649,0,-13.79,08:53:48.328125,119.515625
7650,0,-3.1,08:53:48.343750,119.53125
7651,0,5.67,08:53:48.359375,119.546875
7652,0,12.06,08:53:48.375000,119.5625
7653,0,16.28,08:53:48.390625,119.578125
7654,0,18.9,08:53:48.406250,119.59375
7655,0,20.4,08:53:48.421875,119.609375
7656,0,21.03,08:53:48.437500,119.625
7657,0,20.78,08:53:48.453125,119.640625
7658,0,19.64,08:53:48.468750,119.65625
7659,0,17.82,08:53:48.484375,119.671875
7660,0,15.79,08:53:48.500000,119.6875
7661,0,14.15,08:53:48.515625,119.703125
7662,0,13.42,08:53:48.531250,119.71875
7663,0,13.72,08:53:48.546875,119.734375
7664,0,14.8,08:53:48.562500,119.75
7665,0,16.08,08:53:48.578125,119.765625
7666,0,16.98,08:53:48.593750,119.78125
7667,0,17.07,08:53:48.609375,119.796875
7668,0,16.25,08:53:48.625000,119.8125
7669,0,14.56,08:53:48.640625,119.828125
7670,0,12.18,08:53:48.656250,119.84375
7671,0,9.22,08:53:48.671875,119.859375
7672,0,5.83,08:53:48.687500,119.875
7673,0,2.12,08:53:48.703125,119.890625
7674,0,-1.74,08:53:48.718750,119.90625
7675,0,-5.57,08:53:48.734375,119.921875
7676,0,-9.3,08:53:48.750000,119.9375
7677,0,-13.03,08:53:48.765625,119.953125
7678,0,-17.0,08:53:48.781250,119.96875
7679,0,-21.53,08:53:48.796875,119.984375
7680,0,-26.81,08:53:48.812500,120.0
7681,0,-32.76,08:53:48.828125,120.015625
7682,0,-38.91,08:53:48.843750,120.03125
7683,0,-44.43,08:53:48.859375,120.046875
7684,0,-48.21,08:53:48.875000,120.0625
7685,0,-49.2,08:53:48.890625,120.078125
7686,0,-46.62,08:53:48.906250,120.09375
7687,0,-40.36,08:53:48.921875,120.109375
7688,0,-31.01,08:53:48.937500,120.125
7689,0,-19.81,08:53:48.953125,120.140625
7690,0,-8.29,08:53:48.968750,120.15625
7691,0,2.16,08:53:48.984375,120.171875
7692,0,10.67,08:53:49,120.1875
7693,0,17.02,08:53:49.015625,120.203125
7694,0,21.41,08:53:49.031250,120.21875
7695,0,24.3,08:53:49.046875,120.234375
7696,0,26.02,08:53:49.062500,120.25
7697,0,26.76,08:53:49.078125,120.265625
7698,0,26.59,08:53:49.093750,120.28125
7699,0,25.62,08:53:49.109375,120.296875
7700,0,24.12,08:53:49.125000,120.3125
7701,0,22.48,08:53:49.140625,120.328125
7702,0,21.14,08:53:49.156250,120.34375
7703,0,20.39,08:53:49.171875,120.359375
7704,0,20.33,08:53:49.187500,120.375
7705,0,20.79,08:53:49.203125,120.390625
7706,0,21.41,08:53:49.218750,120.40625
7707,0,21.78,08:53:49.234375,120.421875
7708,0,21.54,08:53:49.250000,120.4375
7709,0,20.52,08:53:49.265625,120.453125
7710,0,18.7,08:53:49.281250,120.46875
7711,0,16.21,08:53:49.296875,120.484375
7712,0,13.23,08:53:49.312500,120.5
7713,0,9.93,08:53:49.328125,120.515625
7714,0,6.43,08:53:49.343750,120.53125
7715,0,2.81,08:53:49.359375,120.546875
7716,0,-0.86,08:53:49.375000,120.5625
7717,0,-4.52,08:53:49.390625,120.578125
7718,0,-8.13,08:53:49.406250,120.59375
7719,0,-11.84,08:53:49.421875,120.609375
7720,0,-15.9,08:53:49.437500,120.625
7721,0,-20.69,08:53:49.453125,120.640625
7722,0,-26.42,08:53:49.468750,120.65625
7723,0,-32.92,08:53:49.484375,120.671875
7724,0,-39.47,08:53:49.500000,120.6875
7725,0,-44.79,08:53:49.515625,120.703125
7726,0,-47.46,08:53:49.531250,120.71875
7727,0,-46.32,08:53:49.546875,120.734375
7728,0,-40.97,08:53:49.562500,120.75
7729,0,-31.95,08:53:49.578125,120.765625
7730,0,-20.59,08:53:49.593750,120.78125
7731,0,-8.62,08:53:49.609375,120.796875
7732,0,2.45,08:53:49.625000,120.8125
7733,0,11.65,08:53:49.640625,120.828125
7734,0,18.71,08:53:49.656250,120.84375
7735,0,23.85,08:53:49.671875,120.859375
7736,0,27.43,08:53:49.687500,120.875
7737,0,29.72,08:53:49.703125,120.890625
7738,0,30.83,08:53:49.718750,120.90625
7739,0,30.82,08:53:49.734375,120.921875
7740,0,29.91,08:53:49.750000,120.9375
7741,0,28.53,08:53:49.765625,120.953125
7742,0,27.28,08:53:49.781250,120.96875
7743,0,26.69,08:53:49.796875,120.984375
7744,0,27.05,08:53:49.812500,121.0
7745,0,28.25,08:53:49.828125,121.015625
7746,0,29.87,08:53:49.843750,121.03125
7747,0,31.39,08:53:49.859375,121.046875
7748,0,32.34,08:53:49.875000,121.0625
7749,0,32.44,08:53:49.890625,121.078125
7750,0,31.67,08:53:49.906250,121.09375
7751,0,30.15,08:53:49.921875,121.109375
7752,0,28.12,08:53:49.937500,121.125
7753,0,25.78,08:53:49.953125,121.140625
7754,0,23.24,08:53:49.968750,121.15625
7755,0,20.48,08:53:49.984375,121.171875
7756,0,17.36,08:53:50,121.1875
7757,0,13.7,08:53:50.015625,121.203125
7758,0,9.51,08:53:50.031250,121.21875
7759,0,4.93,08:53:50.046875,121.234375
7760,0,0.35,08:53:50.062500,121.25
7761,0,-3.87,08:53:50.078125,121.265625
7762,0,-7.47,08:53:50.093750,121.28125
7763,0,-10.53,08:53:50.109375,121.296875
7764,0,-13.39,08:53:50.125000,121.3125
7765,0,-16.49,08:53:50.140625,121.328125
7766,0,-20.25,08:53:50.156250,121.34375
7767,0,-24.86,08:53:50.171875,121.359375
7768,0,-30.29,08:53:50.187500,121.375
7769,0,-36.23,08:53:50.203125,121.390625
7770,0,-42.16,08:53:50.218750,121.40625
7771,0,-47.3,08:53:50.234375,121.421875
7772,0,-50.7,08:53:50.250000,121.4375
7773,0,-51.39,08:53:50.265625,121.453125
7774,0,-48.63,08:53:50.281250,121.46875
7775,0,-42.23,08:53:50.296875,121.484375
7776,0,-32.69,08:53:50.312500,121.5
7777,0,-21.12,08:53:50.328125,121.515625
7778,0,-8.95,08:53:50.343750,121.53125
7779,0,2.47,08:53:50.359375,121.546875
7780,0,12.18,08:53:50.375000,121.5625
7781,0,19.76,08:53:50.390625,121.578125
7782,0,25.21,08:53:50.406250,121.59375
7783,0,28.79,08:53:50.421875,121.609375
7784,0,30.84,08:53:50.437500,121.625
7785,0,31.68,08:53:50.453125,121.640625
7786,0,31.6,08:53:50.468750,121.65625
7787,0,30.96,08:53:50.484375,121.671875
7788,0,30.13,08:53:50.500000,121.6875
7789,0,29.53,08:53:50.515625,121.703125
7790,0,29.42,08:53:50.531250,121.71875
7791,0,29.91,08:53:50.546875,121.734375
7792,0,30.82,08:53:50.562500,121.75
7793,0,31.86,08:53:50.578125,121.765625
7794,0,32.68,08:53:50.593750,121.78125
7795,0,33.06,08:53:50.609375,121.796875
7796,0,33.01,08:53:50.625000,121.8125
7797,0,32.6,08:53:50.640625,121.828125
7798,0,31.98,08:53:50.656250,121.84375
7799,0,31.12,08:53:50.671875,121.859375
7800,0,29.88,08:53:50.687500,121.875
7801,0,28.06,08:53:50.703125,121.890625
7802,0,25.52,08:53:50.718750,121.90625
7803,0,22.31,08:53:50.734375,121.921875
7804,0,18.69,08:53:50.750000,121.9375
7805,0,15.04,08:53:50.765625,121.953125
7806,0,11.66,08:53:50.781250,121.96875
7807,0,8.64,08:53:50.796875,121.984375
7808,0,5.84,08:53:50.812500,122.0
7809,0,3.01,08:53:50.828125,122.015625
7810,0,-0.06,08:53:50.843750,122.03125
7811,0,-3.41,08:53:50.859375,122.046875
7812,0,-6.85,08:53:50.875000,122.0625
7813,0,-10.15,08:53:50.890625,122.078125
7814,0,-13.08,08:53:50.906250,122.09375
7815,0,-15.62,08:53:50.921875,122.109375
7816,0,-17.93,08:53:50.937500,122.125
7817,0,-20.31,08:53:50.953125,122.140625
7818,0,-23.14,08:53:50.968750,122.15625
7819,0,-26.81,08:53:50.984375,122.171875
7820,0,-31.55,08:53:51,122.1875
7821,0,-37.34,08:53:51.015625,122.203125
7822,0,-43.69,08:53:51.031250,122.21875
7823,0,-49.62,08:53:51.046875,122.234375
7824,0,-53.79,08:53:51.062500,122.25
7825,0,-54.84,08:53:51.078125,122.265625
7826,0,-51.84,08:53:51.093750,122.28125
7827,0,-44.75,08:53:51.109375,122.296875
7828,0,-34.41,08:53:51.125000,122.3125
7829,0,-22.38,08:53:51.140625,122.328125
7830,0,-10.37,08:53:51.156250,122.34375
7831,0,0.22,08:53:51.171875,122.359375
7832,0,8.64,08:53:51.187500,122.375
7833,0,14.81,08:53:51.203125,122.390625
7834,0,19.06,08:53:51.218750,122.40625
7835,0,21.84,08:53:51.234375,122.421875
7836,0,23.51,08:53:51.250000,122.4375
7837,0,24.28,08:53:51.265625,122.453125
7838,0,24.3,08:53:51.281250,122.46875
7839,0,23.83,08:53:51.296875,122.484375
7840,0,23.21,08:53:51.312500,122.5
7841,0,22.84,08:53:51.328125,122.515625
7842,0,22.99,08:53:51.343750,122.53125
7843,0,23.68,08:53:51.359375,122.546875
7844,0,24.67,08:53:51.375000,122.5625
7845,0,25.59,08:53:51.390625,122.578125
7846,0,26.17,08:53:51.406250,122.59375
7847,0,26.33,08:53:51.421875,122.609375
7848,0,26.28,08:53:51.437500,122.625
7849,0,26.34,08:53:51.453125,122.640625
7850,0,26.68,08:53:51.468750,122.65625
7851,0,27.25,08:53:51.484375,122.671875
7852,0,27.69,08:53:51.500000,122.6875
7853,0,27.48,08:53:51.515625,122.703125
7854,0,26.22,08:53:51.531250,122.71875
7855,0,23.85,08:53:51.546875,122.734375
7856,0,20.63,08:53:51.562500,122.75
7857,0,17.13,08:53:51.578125,122.765625
7858,0,13.89,08:53:51.593750,122.78125
7859,0,11.23,08:53:51.609375,122.796875
7860,0,9.1,08:53:51.625000,122.8125
7861,0,7.19,08:53:51.640625,122.828125
7862,0,5.07,08:53:51.656250,122.84375
7863,0,2.44,08:53:51.671875,122.859375
7864,0,-0.73,08:53:51.687500,122.875
7865,0,-4.19,08:53:51.703125,122.890625
7866,0,-7.59,08:53:51.718750,122.90625
7867,0,-10.68,08:53:51.734375,122.921875
7868,0,-13.38,08:53:51.750000,122.9375
7869,0,-15.88,08:53:51.765625,122.953125
7870,0,-18.51,08:53:51.781250,122.96875
7871,0,-21.59,08:53:51.796875,122.984375
7872,0,-25.36,08:53:51.812500,123.0
7873,0,-29.91,08:53:51.828125,123.015625
7874,0,-35.17,08:53:51.843750,123.03125
7875,0,-40.8,08:53:51.859375,123.046875
7876,0,-46.17,08:53:51.875000,123.0625
7877,0,-50.34,08:53:51.890625,123.078125
7878,0,-52.24,08:53:51.906250,123.09375
7879,0,-50.95,08:53:51.921875,123.109375
7880,0,-46.08,08:53:51.937500,123.125
7881,0,-38.01,08:53:51.953125,123.140625
7882,0,-27.81,08:53:51.968750,123.15625
7883,0,-16.92,08:53:51.984375,123.171875
7884,0,-6.67,08:53:52,123.1875
7885,0,2.03,08:53:52.015625,123.203125
7886,0,8.89,08:53:52.031250,123.21875
7887,0,13.98,08:53:52.046875,123.234375
7888,0,17.57,08:53:52.062500,123.25
7889,0,19.89,08:53:52.078125,123.265625
7890,0,21.08,08:53:52.093750,123.28125
7891,0,21.29,08:53:52.109375,123.296875
7892,0,20.76,08:53:52.125000,123.3125
7893,0,19.86,08:53:52.140625,123.328125
7894,0,19.0,08:53:52.156250,123.34375
7895,0,18.54,08:53:52.171875,123.359375
7896,0,18.68,08:53:52.187500,123.375
7897,0,19.42,08:53:52.203125,123.390625
7898,0,20.6,08:53:52.218750,123.40625
7899,0,21.95,08:53:52.234375,123.421875
7900,0,23.24,08:53:52.250000,123.4375
7901,0,24.21,08:53:52.265625,123.453125
7902,0,24.73,08:53:52.281250,123.46875
7903,0,24.7,08:53:52.296875,123.484375
7904,0,24.09,08:53:52.312500,123.5
7905,0,22.88,08:53:52.328125,123.515625
7906,0,21.07,08:53:52.343750,123.53125
7907,0,18.71,08:53:52.359375,123.546875
7908,0,15.92,08:53:52.375000,123.5625
7909,0,12.91,08:53:52.390625,123.578125
7910,0,9.98,08:53:52.406250,123.59375
7911,0,7.4,08:53:52.421875,123.609375
7912,0,5.35,08:53:52.437500,123.625
7913,0,3.77,08:53:52.453125,123.640625
7914,0,2.39,08:53:52.468750,123.65625
7915,0,0.81,08:53:52.484375,123.671875
7916,0,-1.31,08:53:52.500000,123.6875
7917,0,-4.06,08:53:52.515625,123.703125
