,subject,bvp,time_elapsed
74005,15,-45.97,182.640625
74006,15,-50.99,182.65625
74007,15,-56.24,182.671875
74008,15,-62.32,182.6875
74009,15,-69.74,182.703125
74010,15,-78.63,182.71875
74011,15,-88.77,182.734375
74012,15,-99.33,182.75
74013,15,-108.92,182.765625
74014,15,-115.68,182.78125
74015,15,-117.71,182.796875
74016,15,-113.63,182.8125
74017,15,-103.12,182.828125
74018,15,-87.13,182.84375
74019,15,-67.59,182.859375
74020,15,-46.86,182.875
74021,15,-26.99,182.890625
74022,15,-9.29,182.90625
74023,15,5.78,182.921875
74024,15,18.36,182.9375
74025,15,28.73,182.953125
74026,15,37.08,182.96875
74027,15,43.45,182.984375
74028,15,47.84,183.0
74029,15,50.41,183.015625
74030,15,51.55,183.03125
74031,15,51.78,183.046875
74032,15,51.69,183.0625
74033,15,51.72,183.078125
74034,15,52.11,183.09375
74035,15,52.86,183.109375
74036,15,53.78,183.125
74037,15,54.69,183.140625
74038,15,55.37,183.15625
74039,15,55.82,183.171875
74040,15,56.09,183.1875
74041,15,56.27,183.203125
74042,15,56.34,183.21875
74043,15,56.11,183.234375
74044,15,55.28,183.25
74045,15,53.49,183.265625
74046,15,50.53,183.28125
74047,15,46.4,183.296875
74048,15,41.38,183.3125
74049,15,35.9,183.328125
74050,15,30.45,183.34375
74051,15,25.39,183.359375
74052,15,20.9,183.375
74053,15,16.92,183.390625
74054,15,13.27,183.40625
74055,15,9.72,183.421875
74056,15,6.03,183.4375
74057,15,2.03,183.453125
74058,15,-2.37,183.46875
74059,15,-7.18,183.484375
74060,15,-12.31,183.5
74061,15,-17.69,183.515625
74062,15,-23.2,183.53125
74063,15,-28.8,183.546875
74064,15,-34.56,183.5625
74065,15,-40.64,183.578125
74066,15,-47.35,183.59375
74067,15,-55.02,183.609375
74068,15,-63.89,183.625
74069,15,-73.83,183.640625
74070,15,-84.04,183.65625
74071,15,-93.08,183.671875
74072,15,-99.0,183.6875
74073,15,-99.97,183.703125
74074,15,-94.86,183.71875
74075,15,-83.74,183.734375
74076,15,-67.94,183.75
74077,15,-49.53,183.765625
74078,15,-30.68,183.78125
74079,15,-13.08,183.796875
74080,15,2.44,183.8125
74081,15,15.59,183.828125
74082,15,26.44,183.84375
74083,15,35.06,183.859375
74084,15,41.45,183.875
74085,15,45.68,183.890625
74086,15,47.96,183.90625
74087,15,48.76,183.921875
74088,15,48.66,183.9375
74089,15,48.24,183.953125
74090,15,47.94,183.96875
74091,15,48.02,183.984375
74092,15,48.56,184.0
74093,15,49.51,184.015625
74094,15,50.74,184.03125
74095,15,52.1,184.046875
74096,15,53.35,184.0625
74097,15,54.33,184.078125
74098,15,54.87,184.09375
74099,15,54.84,184.109375
74100,15,54.13,184.125
74101,15,52.68,184.140625
74102,15,50.45,184.15625
74103,15,47.48,184.171875
74104,15,43.9,184.1875
74105,15,39.88,184.203125
74106,15,35.64,184.21875
74107,15,31.38,184.234375
74108,15,27.19,184.25
74109,15,23.02,184.265625
74110,15,18.71,184.28125
74111,15,14.14,184.296875
74112,15,9.29,184.3125
74113,15,4.34,184.328125
74114,15,-0.41,184.34375
74115,15,-4.72,184.359375
74116,15,-8.62,184.375
74117,15,-12.4,184.390625
74118,15,-16.55,184.40625
74119,15,-21.47,184.421875
74120,15,-27.26,184.4375
74121,15,-33.62,184.453125
74122,15,-40.05,184.46875
74123,15,-46.08,184.484375
74124,15,-51.58,184.5
74125,15,-56.82,184.515625
74126,15,-62.44,184.53125
74127,15,-69.13,184.546875
74128,15,-77.36,184.5625
74129,15,-87.15,184.578125
74130,15,-97.81,184.59375
74131,15,-108.01,184.609375
74132,15,-115.89,184.625
74133,15,-119.46,184.640625
74134,15,-117.17,184.65625
74135,15,-108.43,184.671875
74136,15,-93.81,184.6875
74137,15,-75.02,184.703125
74138,15,-54.36,184.71875
74139,15,-34.07,184.734375
74140,15,-15.77,184.75
74141,15,-0.16,184.765625
74142,15,12.8,184.78125
74143,15,23.55,184.796875
74144,15,32.51,184.8125
74145,15,39.87,184.828125
74146,15,45.62,184.84375
74147,15,49.7,184.859375
74148,15,52.23,184.875
74149,15,53.55,184.890625
74150,15,54.17,184.90625
74151,15,54.56,184.921875
74152,15,55.01,184.9375
74153,15,55.59,184.953125
74154,15,56.16,184.96875
74155,15,56.61,184.984375
74156,15,56.88,185.0
74157,15,57.09,185.015625
74158,15,57.36,185.03125
74159,15,57.72,185.046875
74160,15,58.0,185.0625
74161,15,57.83,185.078125
74162,15,56.82,185.09375
74163,15,54.67,185.109375
74164,15,51.35,185.125
74165,15,47.11,185.140625
74166,15,42.37,185.15625
74167,15,37.51,185.171875
74168,15,32.76,185.1875
74169,15,28.13,185.203125
74170,15,23.47,185.21875
74171,15,18.69,185.234375
74172,15,13.77,185.25
74173,15,8.84,185.265625
74174,15,4.08,185.28125
74175,15,-0.46,185.296875
74176,15,-4.93,185.3125
74177,15,-9.62,185.328125
74178,15,-14.72,185.34375
74179,15,-20.23,185.359375
74180,15,-25.93,185.375
74181,15,-31.48,185.390625
74182,15,-36.68,185.40625
74183,15,-41.53,185.421875
74184,15,-46.3,185.4375
74185,15,-51.34,185.453125
74186,15,-57.06,185.46875
74187,15,-63.81,185.484375
74188,15,-71.85,185.5
74189,15,-81.27,185.515625
74190,15,-91.76,185.53125
74191,15,-102.26,185.546875
74192,15,-110.98,185.5625
74193,15,-115.63,185.578125
74194,15,-114.17,185.59375
74195,15,-105.6,185.609375
74196,15,-90.41,185.625
74197,15,-70.57,185.640625
74198,15,-48.74,185.65625
74199,15,-27.53,185.671875
74200,15,-8.69,185.6875
74201,15,7.11,185.703125
74202,15,20.01,185.71875
74203,15,30.53,185.734375
74204,15,39.04,185.75
74205,15,45.63,185.765625
74206,15,50.21,185.78125
74207,15,52.78,185.796875
74208,15,53.63,185.8125
74209,15,53.34,185.828125
74210,15,52.72,185.84375
74211,15,52.43,185.859375
74212,15,52.78,185.875
74213,15,53.71,185.890625
74214,15,54.83,185.90625
74215,15,55.71,185.921875
74216,15,56.08,185.9375
74217,15,55.96,185.953125
74218,15,55.58,185.96875
74219,15,55.15,185.984375
74220,15,54.73,186.0
74221,15,54.03,186.015625
74222,15,52.65,186.03125
74223,15,50.18,186.046875
74224,15,46.49,186.0625
74225,15,41.79,186.078125
74226,15,36.54,186.09375
74227,15,31.25,186.109375
74228,15,26.29,186.125
74229,15,21.79,186.140625
74230,15,17.62,186.15625
74231,15,13.54,186.171875
74232,15,9.32,186.1875
74233,15,4.78,186.203125
74234,15,-0.16,186.21875
74235,15,-5.53,186.234375
74236,15,-11.32,186.25
74237,15,-17.45,186.265625
74238,15,-23.71,186.28125
74239,15,-29.82,186.296875
74240,15,-35.47,186.3125
74241,15,-40.49,186.328125
74242,15,-45.01,186.34375
74243,15,-49.5,186.359375
74244,15,-54.69,186.375
74245,15,-61.29,186.390625
74246,15,-69.74,186.40625
74247,15,-79.86,186.421875
74248,15,-90.68,186.4375
74249,15,-100.48,186.453125
74250,15,-107.1,186.46875
74251,15,-108.54,186.484375
74252,15,-103.57,186.5
74253,15,-92.17,186.515625
74254,15,-75.67,186.53125
74255,15,-56.27,186.546875
74256,15,-36.42,186.5625
74257,15,-18.01,186.578125
74258,15,-2.08,186.59375
74259,15,11.27,186.609375
74260,15,22.36,186.625
74261,15,31.58,186.640625
74262,15,39.01,186.65625
74263,15,44.49,186.671875
74264,15,47.89,186.6875
74265,15,49.4,186.703125
74266,15,49.55,186.71875
74267,15,49.14,186.734375
74268,15,48.91,186.75
74269,15,49.3,186.765625
74270,15,50.34,186.78125
74271,15,51.71,186.796875
74272,15,53.05,186.8125
74273,15,54.12,186.828125
74274,15,54.93,186.84375
74275,15,55.63,186.859375
74276,15,56.37,186.875
74277,15,57.11,186.890625
74278,15,57.54,186.90625
74279,15,57.24,186.921875
74280,15,55.86,186.9375
74281,15,53.29,186.953125
74282,15,49.71,186.96875
74283,15,45.49,186.984375
74284,15,41.04,187.0
74285,15,36.61,187.015625
74286,15,32.23,187.03125
74287,15,27.77,187.046875
74288,15,23.06,187.0625
74289,15,18.07,187.078125
74290,15,12.89,187.09375
74291,15,7.72,187.109375
74292,15,2.68,187.125
74293,15,-2.25,187.140625
74294,15,-7.29,187.15625
74295,15,-12.73,187.171875
74296,15,-18.8,187.1875
74297,15,-25.5,187.203125
74298,15,-32.49,187.21875
74299,15,-39.31,187.234375
74300,15,-45.54,187.25
74301,15,-51.05,187.265625
74302,15,-56.1,187.28125
74303,15,-61.31,187.296875
74304,15,-67.42,187.3125
74305,15,-75.01,187.328125
74306,15,-84.3,187.34375
74307,15,-94.91,187.359375
74308,15,-105.76,187.375
74309,15,-115.2,187.390625
74310,15,-121.18,187.40625
74311,15,-121.87,187.421875
74312,15,-116.13,187.4375
74313,15,-103.98,187.453125
74314,15,-86.69,187.46875
74315,15,-66.42,187.484375
74316,15,-45.54,187.5
74317,15,-25.91,187.515625
74318,15,-8.57,187.53125
74319,15,6.32,187.546875
74320,15,19.02,187.5625
74321,15,29.83,187.578125
74322,15,38.82,187.59375
74323,15,45.98,187.609375
74324,15,51.27,187.625
74325,15,54.89,187.640625
74326,15,57.26,187.65625
74327,15,58.86,187.671875
74328,15,60.09,187.6875
74329,15,61.21,187.703125
74330,15,62.3,187.71875
74331,15,63.38,187.734375
74332,15,64.44,187.75
74333,15,65.46,187.765625
74334,15,66.42,187.78125
74335,15,67.23,187.796875
74336,15,67.76,187.8125
74337,15,67.8,187.828125
74338,15,67.15,187.84375
74339,15,65.67,187.859375
74340,15,63.3,187.875
74341,15,60.1,187.890625
74342,15,56.28,187.90625
74343,15,52.05,187.921875
74344,15,47.57,187.9375
74345,15,42.96,187.953125
74346,15,38.15,187.96875
74347,15,33.14,187.984375
74348,15,27.93,188.0
74349,15,22.66,188.015625
74350,15,17.52,188.03125
74351,15,12.7,188.046875
74352,15,8.27,188.0625
74353,15,4.11,188.078125
74354,15,-0.05,188.09375
74355,15,-4.54,188.109375
74356,15,-9.62,188.125
74357,15,-15.37,188.140625
74358,15,-21.61,188.15625
74359,15,-28.01,188.171875
74360,15,-34.15,188.1875
74361,15,-39.73,188.203125
74362,15,-44.78,188.21875
74363,15,-49.57,188.234375
74364,15,-54.67,188.25
74365,15,-60.74,188.265625
74366,15,-68.3,188.28125
74367,15,-77.52,188.296875
74368,15,-87.92,188.3125
74369,15,-98.33,188.328125
74370,15,-106.83,188.34375
74371,15,-111.29,188.359375
74372,15,-109.9,188.375
74373,15,-101.87,188.390625
74374,15,-87.79,188.40625
74375,15,-69.49,188.421875
74376,15,-49.49,188.4375
74377,15,-30.07,188.453125
74378,15,-12.79,188.46875
74379,15,1.84,188.484375
74380,15,14.04,188.5
74381,15,24.34,188.515625
74382,15,33.06,188.53125
74383,15,40.23,188.546875
74384,15,45.71,188.5625
74385,15,49.39,188.578125
74386,15,51.45,188.59375
74387,15,52.28,188.609375
74388,15,52.48,188.625
74389,15,52.55,188.640625
74390,15,52.81,188.65625
74391,15,53.31,188.671875
74392,15,53.93,188.6875
74393,15,54.52,188.703125
74394,15,54.97,188.71875
74395,15,55.36,188.734375
74396,15,55.76,188.75
74397,15,56.2,188.765625
74398,15,56.56,188.78125
74399,15,56.55,188.796875
74400,15,55.77,188.8125
74401,15,53.88,188.828125
74402,15,50.68,188.84375
74403,15,46.2,188.859375
74404,15,40.7,188.875
74405,15,34.63,188.890625
74406,15,28.46,188.90625
74407,15,22.62,188.921875
74408,15,17.33,188.9375
74409,15,12.62,188.953125
74410,15,8.27,188.96875
74411,15,3.99,188.984375
74412,15,-0.47,189.0
74413,15,-5.27,189.015625
74414,15,-10.4,189.03125
74415,15,-15.71,189.046875
74416,15,-21.03,189.0625
74417,15,-26.2,189.078125
74418,15,-31.07,189.09375
74419,15,-35.61,189.109375
74420,15,-39.97,189.125
74421,15,-44.42,189.140625
74422,15,-49.46,189.15625
74423,15,-55.6,189.171875
74424,15,-63.22,189.1875
74425,15,-72.25,189.203125
74426,15,-81.91,189.21875
74427,15,-90.67,189.234375
74428,15,-96.51,189.25
74429,15,-97.48,189.265625
74430,15,-92.38,189.28125
74431,15,-81.17,189.296875
74432,15,-65.12,189.3125
74433,15,-46.4,189.328125
74434,15,-27.34,189.34375
74435,15,-9.83,189.359375
74436,15,5.14,189.375
74437,15,17.43,189.390625
74438,15,27.39,189.40625
74439,15,35.46,189.421875
74440,15,41.8,189.4375
74441,15,46.42,189.453125
74442,15,49.26,189.46875
74443,15,50.51,189.484375
74444,15,50.61,189.5
74445,15,50.16,189.515625
74446,15,49.72,189.53125
74447,15,49.6,189.546875
74448,15,49.8,189.5625
74449,15,50.11,189.578125
74450,15,50.36,189.59375
74451,15,50.52,189.609375
74452,15,50.69,189.625
74453,15,51.01,189.640625
74454,15,51.54,189.65625
74455,15,52.08,189.671875
74456,15,52.24,189.6875
74457,15,51.61,189.703125
74458,15,49.83,189.71875
74459,15,46.8,189.734375
74460,15,42.7,189.75
74461,15,38.0,189.765625
74462,15,33.23,189.78125
74463,15,28.84,189.796875
74464,15,25.0,189.8125
74465,15,21.59,189.828125
74466,15,18.3,189.84375
74467,15,14.78,189.859375
74468,15,10.86,189.875
74469,15,6.61,189.890625
74470,15,2.29,189.90625
74471,15,-1.83,189.921875
74472,15,-5.62,189.9375
74473,15,-9.21,189.953125
74474,15,-12.91,189.96875
74475,15,-17.03,189.984375
74476,15,-21.76,190.0
74477,15,-27.03,190.015625
74478,15,-32.59,190.03125
74479,15,-38.03,190.046875
74480,15,-43.04,190.0625
74481,15,-47.53,190.078125
74482,15,-51.71,190.09375
74483,15,-56.11,190.109375
74484,15,-61.36,190.125
74485,15,-68.05,190.140625
74486,15,-76.46,190.15625
74487,15,-86.35,190.171875
74488,15,-96.83,190.1875
74489,15,-106.37,190.203125
74490,15,-113.02,190.21875
74491,15,-114.89,190.234375
74492,15,-110.68,190.25
74493,15,-100.21,190.265625
74494,15,-84.56,190.28125
74495,15,-65.77,190.296875
74496,15,-46.2,190.3125
74497,15,-27.81,190.328125
74498,15,-11.66,190.34375
74499,15,2.08,190.359375
74500,15,13.85,190.375
74501,15,24.1,190.390625
74502,15,33.0,190.40625
74503,15,40.36,190.421875
74504,15,45.91,190.4375
74505,15,49.52,190.453125
74506,15,51.48,190.46875
74507,15,52.38,190.484375
74508,15,52.91,190.5
74509,15,53.55,190.515625
74510,15,54.47,190.53125
74511,15,55.48,190.546875
74512,15,56.28,190.5625
74513,15,56.68,190.578125
74514,15,56.75,190.59375
74515,15,56.69,190.609375
74516,15,56.77,190.625
74517,15,56.98,190.640625
74518,15,57.06,190.65625
74519,15,56.53,190.671875
74520,15,54.96,190.6875
74521,15,52.25,190.703125
74522,15,48.65,190.71875
74523,15,44.68,190.734375
74524,15,40.87,190.75
74525,15,37.53,190.765625
74526,15,34.59,190.78125
74527,15,31.77,190.796875
74528,15,28.63,190.8125
74529,15,24.83,190.828125
74530,15,20.27,190.84375
74531,15,15.08,190.859375
74532,15,9.63,190.875
74533,15,4.37,190.890625
74534,15,-0.31,190.90625
74535,15,-4.34,190.921875
74536,15,-7.96,190.9375
74537,15,-11.66,190.953125
74538,15,-15.97,190.96875
74539,15,-21.15,190.984375
74540,15,-27.03,191.0
74541,15,-33.11,191.015625
74542,15,-38.76,191.03125
74543,15,-43.56,191.046875
74544,15,-47.46,191.0625
74545,15,-50.83,191.078125
74546,15,-54.26,191.09375
74547,15,-58.39,191.109375
74548,15,-63.78,191.125
74549,15,-70.75,191.140625
74550,15,-79.25,191.15625
74551,15,-88.62,191.171875
74552,15,-97.51,191.1875
74553,15,-103.93,191.203125
74554,15,-105.8,191.21875
74555,15,-101.6,191.234375
74556,15,-91.09,191.25
74557,15,-75.43,191.265625
74558,15,-56.83,191.28125
74559,15,-37.75,191.296875
74560,15,-20.18,191.3125
74561,15,-5.12,191.328125
74562,15,7.36,191.34375
74563,15,17.72,191.359375
74564,15,26.39,191.375
74565,15,33.61,191.390625
74566,15,39.37,191.40625
74567,15,43.61,191.421875
74568,15,46.46,191.4375
74569,15,48.25,191.453125
74570,15,49.38,191.46875
74571,15,50.19,191.484375
74572,15,50.83,191.5
74573,15,51.24,191.515625
74574,15,51.29,191.53125
74575,15,50.95,191.546875
74576,15,50.28,191.5625
74577,15,49.52,191.578125
74578,15,48.91,191.59375
74579,15,48.54,191.609375
74580,15,48.32,191.625
74581,15,47.96,191.640625
74582,15,47.13,191.65625
74583,15,45.58,191.671875
74584,15,43.28,191.6875
74585,15,40.38,191.703125
74586,15,37.2,191.71875
74587,15,34.08,191.734375
74588,15,31.26,191.75
74589,15,28.81,191.765625
74590,15,26.56,191.78125
74591,15,24.22,191.796875
74592,15,21.45,191.8125
74593,15,18.08,191.828125
74594,15,14.13,191.84375
74595,15,9.83,191.859375
74596,15,5.45,191.875
74597,15,1.12,191.890625
74598,15,-3.28,191.90625
74599,15,-8.08,191.921875
74600,15,-13.58,191.9375
74601,15,-19.85,191.953125
74602,15,-26.65,191.96875
74603,15,-33.48,191.984375
74604,15,-39.8,192.0
74605,15,-45.26,192.015625
74606,15,-49.92,192.03125
74607,15,-54.17,192.046875
74608,15,-58.67,192.0625
74609,15,-64.17,192.078125
74610,15,-71.16,192.09375
74611,15,-79.64,192.109375
74612,15,-88.89,192.125
74613,15,-97.41,192.140625
74614,15,-103.16,192.15625
74615,15,-104.15,192.171875
74616,15,-99.11,192.1875
74617,15,-87.98,192.203125
74618,15,-72.02,192.21875
74619,15,-53.37,192.234375
74620,15,-34.37,192.25
74621,15,-16.79,192.265625
74622,15,-1.54,192.28125
74623,15,11.31,192.296875
74624,15,22.08,192.3125
74625,15,31.12,192.328125
74626,15,38.54,192.34375
74627,15,44.22,192.359375
74628,15,48.09,192.375
74629,15,50.3,192.390625
74630,15,51.3,192.40625
74631,15,51.68,192.421875
74632,15,51.96,192.4375
74633,15,52.42,192.453125
74634,15,53.1,192.46875
74635,15,53.83,192.484375
74636,15,54.4,192.5
74637,15,54.67,192.515625
74638,15,54.64,192.53125
74639,15,54.43,192.546875
74640,15,54.13,192.5625
74641,15,53.76,192.578125
74642,15,53.21,192.59375
74643,15,52.3,192.609375
74644,15,50.77,192.625
74645,15,48.46,192.640625
74646,15,45.37,192.65625
74647,15,41.7,192.671875
74648,15,37.81,192.6875
74649,15,34.11,192.703125
74650,15,30.92,192.71875
74651,15,28.3,192.734375
74652,15,26.06,192.75
74653,15,23.78,192.765625
74654,15,21.05,192.78125
74655,15,17.57,192.796875
74656,15,13.28,192.8125
74657,15,8.35,192.828125
74658,15,3.17,192.84375
74659,15,-1.83,192.859375
74660,15,-6.3,192.875
74661,15,-10.02,192.890625
74662,15,-13.09,192.90625
74663,15,-15.78,192.921875
74664,15,-18.54,192.9375
74665,15,-21.8,192.953125
74666,15,-25.8,192.96875
74667,15,-30.49,192.984375
74668,15,-35.56,193.0
74669,15,-40.59,193.015625
74670,15,-45.29,193.03125
74671,15,-49.58,193.046875
74672,15,-53.69,193.0625
74673,15,-58.03,193.078125
74674,15,-63.12,193.09375
74675,15,-69.42,193.109375
74676,15,-77.23,193.125
74677,15,-86.45,193.140625
74678,15,-96.41,193.15625
74679,15,-105.72,193.171875
74680,15,-112.46,193.1875
74681,15,-114.62,193.203125
74682,15,-110.79,193.21875
74683,15,-100.67,193.234375
74684,15,-85.26,193.25
74685,15,-66.58,193.265625
74686,15,-46.97,193.28125
74687,15,-28.34,193.296875
74688,15,-11.8,193.3125
74689,15,2.4,193.328125
74690,15,14.48,193.34375
74691,15,24.69,193.359375
74692,15,33.08,193.375
74693,15,39.47,193.390625
74694,15,43.72,193.40625
74695,15,45.95,193.421875
74696,15,46.7,193.4375
74697,15,46.69,193.453125
74698,15,46.67,193.46875
74699,15,47.1,193.484375
74700,15,48.03,193.5
74701,15,49.29,193.515625
74702,15,50.55,193.53125
74703,15,51.65,193.546875
74704,15,52.54,193.5625
74705,15,53.3,193.578125
74706,15,53.97,193.59375
74707,15,54.51,193.609375
74708,15,54.77,193.625
74709,15,54.5,193.640625
74710,15,53.47,193.65625
74711,15,51.5,193.671875
74712,15,48.54,193.6875
74713,15,44.72,193.703125
74714,15,40.37,193.71875
74715,15,35.95,193.734375
74716,15,31.91,193.75
74717,15,28.5,193.765625
74718,15,25.65,193.78125
74719,15,23.02,193.796875
74720,15,20.18,193.8125
74721,15,16.82,193.828125
74722,15,12.95,193.84375
74723,15,8.85,193.859375
74724,15,4.96,193.875
74725,15,1.57,193.890625
74726,15,-1.27,193.90625
74727,15,-3.87,193.921875
74728,15,-6.73,193.9375
74729,15,-10.38,193.953125
74730,15,-15.09,193.96875
74731,15,-20.75,193.984375
74732,15,-26.92,194.0
74733,15,-32.95,194.015625
74734,15,-38.33,194.03125
74735,15,-42.87,194.046875
74736,15,-46.8,194.0625
74737,15,-50.64,194.078125
74738,15,-54.99,194.09375
74739,15,-60.39,194.109375
74740,15,-67.14,194.125
74741,15,-75.26,194.140625
74742,15,-84.38,194.15625
74743,15,-93.61,194.171875
74744,15,-101.48,194.1875
74745,15,-106.11,194.203125
74746,15,-105.69,194.21875
74747,15,-99.15,194.234375
74748,15,-86.7,194.25
74749,15,-69.83,194.265625
74750,15,-50.93,194.28125
74751,15,-32.39,194.296875
74752,15,-15.89,194.3125
74753,15,-2.06,194.328125
74754,15,9.33,194.34375
74755,15,18.91,194.359375
74756,15,27.13,194.375
74757,15,34.03,194.390625
74758,15,39.35,194.40625
74759,15,42.85,194.421875
74760,15,44.57,194.4375
74761,15,44.93,194.453125
74762,15,44.58,194.46875
74763,15,44.18,194.484375
74764,15,44.14,194.5
74765,15,44.56,194.515625
74766,15,45.27,194.53125
74767,15,46.01,194.546875
74768,15,46.6,194.5625
74769,15,47.03,194.578125
74770,15,47.44,194.59375
74771,15,47.96,194.609375
74772,15,48.56,194.625
74773,15,49.01,194.640625
74774,15,48.94,194.65625
74775,15,48.0,194.671875
74776,15,46.05,194.6875
74777,15,43.27,194.703125
74778,15,40.11,194.71875
74779,15,37.08,194.734375
74780,15,34.49,194.75
74781,15,32.32,194.765625
74782,15,30.19,194.78125
74783,15,27.54,194.796875
74784,15,23.94,194.8125
74785,15,19.27,194.828125
74786,15,13.83,194.84375
74787,15,8.16,194.859375
74788,15,2.83,194.875
74789,15,-1.83,194.890625
74790,15,-5.81,194.90625
74791,15,-9.42,194.921875
74792,15,-13.12,194.9375
74793,15,-17.32,194.953125
74794,15,-22.24,194.96875
74795,15,-27.8,194.984375
74796,15,-33.65,195.0
74797,15,-39.32,195.015625
74798,15,-44.37,195.03125
74799,15,-48.63,195.046875
74800,15,-52.31,195.0625
74801,15,-55.98,195.078125
74802,15,-60.41,195.09375
74803,15,-66.32,195.109375
74804,15,-74.05,195.125
74805,15,-83.32,195.140625
74806,15,-93.08,195.15625
74807,15,-101.63,195.171875
74808,15,-106.97,195.1875
74809,15,-107.3,195.203125
74810,15,-101.64,195.21875
74811,15,-90.12,195.234375
74812,15,-74.03,195.25
74813,15,-55.39,195.265625
74814,15,-36.35,195.28125
74815,15,-18.58,195.296875
74816,15,-3.0,195.3125
74817,15,10.2,195.328125
74818,15,21.23,195.34375
74819,15,30.37,195.359375
74820,15,37.74,195.375
74821,15,43.38,195.390625
74822,15,47.32,195.40625
74823,15,49.74,195.421875
74824,15,51.02,195.4375
74825,15,51.57,195.453125
74826,15,51.87,195.46875
74827,15,52.22,195.484375
74828,15,52.75,195.5
74829,15,53.47,195.515625
74830,15,54.3,195.53125
74831,15,55.13,195.546875
74832,15,55.91,195.5625
74833,15,56.62,195.578125
74834,15,57.22,195.59375
74835,15,57.66,195.609375
74836,15,57.77,195.625
74837,15,57.34,195.640625
74838,15,56.13,195.65625
74839,15,53.97,195.671875
74840,15,50.84,195.6875
74841,15,46.97,195.703125
74842,15,42.75,195.71875
74843,15,38.66,195.734375
74844,15,35.06,195.75
74845,15,31.99,195.765625
74846,15,29.18,195.78125
74847,15,26.11,195.796875
74848,15,22.26,195.8125
74849,15,17.38,195.828125
74850,15,11.63,195.84375
74851,15,5.59,195.859375
74852,15,-0.03,195.875
74853,15,-4.7,195.890625
74854,15,-8.3,195.90625
74855,15,-11.24,195.921875
74856,15,-14.2,195.9375
74857,15,-17.88,195.953125
74858,15,-22.66,195.96875
74859,15,-28.43,195.984375
74860,15,-34.7,196.0
74861,15,-40.88,196.015625
74862,15,-46.5,196.03125
74863,15,-51.46,196.046875
74864,15,-56.04,196.0625
74865,15,-60.72,196.078125
74866,15,-66.04,196.09375
74867,15,-72.45,196.109375
74868,15,-80.21,196.125
74869,15,-89.27,196.140625
74870,15,-99.1,196.15625
74871,15,-108.57,196.171875
74872,15,-115.98,196.1875
74873,15,-119.31,196.203125
74874,15,-116.9,196.21875
74875,15,-107.98,196.234375
74876,15,-93.11,196.25
74877,15,-74.09,196.265625
74878,15,-53.36,196.28125
74879,15,-33.27,196.296875
74880,15,-15.4,196.3125
74881,15,-0.33,196.328125
74882,15,12.15,196.34375
74883,15,22.55,196.359375
74884,15,31.22,196.375
74885,15,38.21,196.390625
74886,15,43.39,196.40625
74887,15,46.68,196.421875
74888,15,48.33,196.4375
74889,15,48.89,196.453125
74890,15,49.05,196.46875
74891,15,49.37,196.484375
74892,15,50.12,196.5
74893,15,51.22,196.515625
74894,15,52.48,196.53125
74895,15,53.68,196.546875
74896,15,54.73,196.5625
74897,15,55.63,196.578125
74898,15,56.36,196.59375
74899,15,56.81,196.609375
74900,15,56.84,196.625
74901,15,56.23,196.640625
74902,15,54.86,196.65625
74903,15,52.68,196.671875
74904,15,49.73,196.6875
74905,15,46.12,196.703125
74906,15,42.02,196.71875
74907,15,37.66,196.734375
74908,15,33.24,196.75
74909,15,28.9,196.765625
74910,15,24.71,196.78125
74911,15,20.65,196.796875
74912,15,16.66,196.8125
74913,15,12.69,196.828125
74914,15,8.73,196.84375
74915,15,4.71,196.859375
74916,15,0.52,196.875
74917,15,-4.0,196.890625
74918,15,-8.98,196.90625
74919,15,-14.43,196.921875
74920,15,-20.17,196.9375
74921,15,-25.93,196.953125
74922,15,-31.48,196.96875
74923,15,-36.68,196.984375
74924,15,-41.64,197.0
74925,15,-46.6,197.015625
74926,15,-51.97,197.03125
74927,15,-58.19,197.046875
74928,15,-65.7,197.0625
74929,15,-74.69,197.078125
74930,15,-84.82,197.09375
74931,15,-94.96,197.109375
74932,15,-103.23,197.125
74933,15,-107.38,197.140625
74934,15,-105.54,197.15625
74935,15,-96.96,197.171875
74936,15,-82.34,197.1875
74937,15,-63.69,197.203125
74938,15,-43.58,197.21875
74939,15,-24.25,197.234375
74940,15,-7.11,197.25
74941,15,7.44,197.265625
74942,15,19.61,197.28125
74943,15,29.78,197.296875
74944,15,38.05,197.3125
74945,15,44.24,197.328125
74946,15,48.14,197.34375
74947,15,49.84,197.359375
74948,15,49.84,197.375
74949,15,49.0,197.390625
74950,15,48.24,197.40625
74951,15,48.18,197.421875
74952,15,49.04,197.4375
74953,15,50.65,197.453125
74954,15,52.62,197.46875
74955,15,54.55,197.484375
74956,15,56.21,197.5
74957,15,57.48,197.515625
74958,15,58.33,197.53125
74959,15,58.68,197.546875
74960,15,58.45,197.5625
74961,15,57.53,197.578125
74962,15,55.84,197.59375
74963,15,53.36,197.609375
74964,15,50.14,197.625
74965,15,46.24,197.640625
74966,15,41.79,197.65625
74967,15,36.95,197.671875
74968,15,31.93,197.6875
74969,15,26.93,197.703125
74970,15,22.1,197.71875
74971,15,17.47,197.734375
74972,15,12.95,197.75
74973,15,8.36,197.765625
74974,15,3.45,197.78125
74975,15,-1.97,197.796875
74976,15,-7.97,197.8125
74977,15,-14.49,197.828125
74978,15,-21.28,197.84375
74979,15,-28.0,197.859375
74980,15,-34.35,197.875
74981,15,-40.23,197.890625
